covid(x1),deprivation(x2),logspend,spend(y),x12,x22,x1y,x2y,x1x2,,,,,,,,,,
0,35.442,2.130705577,8.42,0,1256.135364,0,298.42164,0,,,,,,,,,,
0,35.442,2.256015214,9.54,0,1256.135364,0,338.11668,0,,,,,,,,,,
0,35.442,2.249877196,9.49,0,1256.135364,0,336.34458,0,,,,,,,,,,
0,35.442,2.365090148,10.64,0,1256.135364,0,377.10288,0,,,,,,,,,,
0,35.442,2.190703312,8.94,0,1256.135364,0,316.85148,0,,,,,,,,,,
0,35.442,2.260824906,9.59,0,1256.135364,0,339.88878,0,,,,,,,,,,
0,35.442,2.496585385,12.14,0,1256.135364,0,430.26588,0,,,,,,,,,,
0,35.442,2.071561333,7.94,0,1256.135364,0,281.40948,0,,,,,,,,,,
0,35.442,2.133196989,8.44,0,1256.135364,0,299.13048,0,,,,,,,,,,
0,35.442,2.309570139,10.07,0,1256.135364,0,356.90094,0,,,,,,,,,,
0,35.442,2.820944628,16.79,0,1256.135364,0,595.07118,0,,,,,,,,,,
0,35.442,2.005085924,7.43,0,1256.135364,0,263.33406,0,,,,,,,,,,
0,35.442,2.386420157,10.87,0,1256.135364,0,385.25454,0,,,,,,,,,,
0,35.442,2.130569916,8.42,0,1256.135364,0,298.42164,0,,,,,,,,,,
0,35.442,2.038943933,7.68,0,1256.135364,0,272.19456,0,,,,,,,,,,
0,35.442,2.13587913,8.46,0,1256.135364,0,299.83932,0,,,,,,,,,,
0,35.442,2.014830058,7.5,0,1256.135364,0,265.815,0,,,,,,,,,,
0,35.442,2.42681134,11.32,0,1256.135364,0,401.20344,0,,,,,,,,,,
0,35.442,2.183706307,8.88,0,1256.135364,0,314.72496,0,,,,,,,,,,
0,35.442,2.03482767,7.65,0,1256.135364,0,271.1313,0,,,,,,,,,,
0,35.442,2.231503491,9.31,0,1256.135364,0,329.96502,0,,,,,,,,,,
0,35.442,2.332708809,10.31,0,1256.135364,0,365.40702,0,,,,,,,,,,
0,35.442,2.504985735,12.24,0,1256.135364,0,433.81008,0,,,,,,,,,,
0,35.442,2.523270639,12.47,0,1256.135364,0,441.96174,0,,,,,,,,,,
0,35.442,2.21279407,9.14,0,1256.135364,0,323.93988,0,,,,,,,,,,
0,35.442,2.436033974,11.43,0,1256.135364,0,405.10206,0,,,,,,,,,,
0,35.442,2.278992209,9.77,0,1256.135364,0,346.26834,0,,,,,,,,,,
0,35.442,2.525806471,12.5,0,1256.135364,0,443.025,0,,,,,,,,,,
0,35.442,1.816799182,6.15,0,1256.135364,0,217.9683,0,,,,,,,,,,
0,35.442,2.077899259,7.99,0,1256.135364,0,283.18158,0,,,,,,,,,,
0,35.442,2.197905547,9.01,0,1256.135364,0,319.33242,0,,,,,,,,,,
0,35.442,2.583045755,13.24,0,1256.135364,0,469.25208,0,,,,,,,,,,
0,35.442,2.244532757,9.44,0,1256.135364,0,334.57248,0,,,,,,,,,,
0,35.442,2.61860379,13.72,0,1256.135364,0,486.26424,0,,,,,,,,,,
0,35.442,2.239336521,9.39,0,1256.135364,0,332.80038,0,,,,,,,,,,
0,35.442,2.250073236,9.49,0,1256.135364,0,336.34458,0,,,,,,,,,,
0,35.442,2.174455193,8.8,0,1256.135364,0,311.8896,0,,,,,,,,,,
0,35.442,2.447783754,11.56,0,1256.135364,0,409.70952,0,,,,,,,,,,
0,35.442,2.985572021,19.8,0,1256.135364,0,701.7516,0,,,,,,,,,,
0,35.442,2.225609881,9.26,0,1256.135364,0,328.19292,0,,,,,,,,,,
0,35.442,2.492113451,12.09,0,1256.135364,0,428.49378,0,,,,,,,,,,
0,35.442,2.472431028,11.85,0,1256.135364,0,419.9877,0,,,,,,,,,,
0,35.442,2.336665398,10.35,0,1256.135364,0,366.8247,0,,,,,,,,,,
0,35.442,2.225031646,9.25,0,1256.135364,0,327.8385,0,,,,,,,,,,
0,35.442,2.698548463,14.86,0,1256.135364,0,526.66812,0,,,,,,,,,,
0,35.442,2.49637085,12.14,0,1256.135364,0,430.26588,0,,,,,,,,,,
0,35.442,2.452784579,11.62,0,1256.135364,0,411.83604,0,,,,,,,,,,
0,35.442,2.360943775,10.6,0,1256.135364,0,375.6852,0,,,,,,,,,,
0,35.442,2.433346223,11.4,0,1256.135364,0,404.0388,0,,,,,,,,,,
0,35.442,2.456748417,11.67,0,1256.135364,0,413.60814,0,,,,,,,,,,
0,35.442,2.577191995,13.16,0,1256.135364,0,466.41672,0,,,,,,,,,,
0,35.442,2.376995604,10.77,0,1256.135364,0,381.71034,0,,,,,,,,,,
0,35.442,2.472373163,11.85,0,1256.135364,0,419.9877,0,,,,,,,,,,
0,35.442,2.124523212,8.37,0,1256.135364,0,296.64954,0,,,,,,,,,,
0,35.442,2.092722394,8.11,0,1256.135364,0,287.43462,0,,,,,,,,,,
0,35.442,2.460084338,11.71,0,1256.135364,0,415.02582,0,,,,,,,,,,
0,35.442,2.075824935,7.97,0,1256.135364,0,282.47274,0,,,,,,,,,,
0,35.442,2.279105552,9.77,0,1256.135364,0,346.26834,0,,,,,,,,,,
0,35.442,2.00480005,7.42,0,1256.135364,0,262.97964,0,,,,,,,,,,
0,35.442,2.255164608,9.54,0,1256.135364,0,338.11668,0,,,,,,,,,,
0,35.442,2.799830579,16.44,0,1256.135364,0,582.66648,0,,,,,,,,,,
0,35.442,2.213601918,9.15,0,1256.135364,0,324.2943,0,,,,,,,,,,
0,35.442,2.527891733,12.53,0,1256.135364,0,444.08826,0,,,,,,,,,,
0,35.442,2.384148852,10.85,0,1256.135364,0,384.5457,0,,,,,,,,,,
0,35.442,2.118415983,8.32,0,1256.135364,0,294.87744,0,,,,,,,,,,
0,35.442,2.297185672,9.95,0,1256.135364,0,352.6479,0,,,,,,,,,,
0,35.442,2.108902997,8.24,0,1256.135364,0,292.04208,0,,,,,,,,,,
0,35.442,1.863862315,6.45,0,1256.135364,0,228.6009,0,,,,,,,,,,
0,35.442,2.058459777,7.83,0,1256.135364,0,277.51086,0,,,,,,,,,,
0,35.442,2.169750979,8.76,0,1256.135364,0,310.47192,0,,,,,,,,,,
0,35.442,2.310297585,10.08,0,1256.135364,0,357.25536,0,,,,,,,,,,
0,35.442,2.324393591,10.22,0,1256.135364,0,362.21724,0,,,,,,,,,,
0,35.442,2.627376652,13.84,0,1256.135364,0,490.51728,0,,,,,,,,,,
0,35.442,2.1552938,8.63,0,1256.135364,0,305.86446,0,,,,,,,,,,
0,35.442,2.229211442,9.29,0,1256.135364,0,329.25618,0,,,,,,,,,,
0,35.442,2.46186056,11.73,0,1256.135364,0,415.73466,0,,,,,,,,,,
0,35.442,2.198141029,9.01,0,1256.135364,0,319.33242,0,,,,,,,,,,
0,28.724,2.831714511,16.97,0,825.068176,0,487.44628,0,,,,,,,,,,
0,28.724,2.497949852,12.16,0,825.068176,0,349.28384,0,,,,,,,,,,
0,28.724,2.568304902,13.04,0,825.068176,0,374.56096,0,,,,,,,,,,
0,28.724,2.348802854,10.47,0,825.068176,0,300.74028,0,,,,,,,,,,
0,28.724,2.243677977,9.43,0,825.068176,0,270.86732,0,,,,,,,,,,
0,28.724,2.431630963,11.38,0,825.068176,0,326.87912,0,,,,,,,,,,
0,28.724,2.175581531,8.81,0,825.068176,0,253.05844,0,,,,,,,,,,
0,28.724,2.286114307,9.84,0,825.068176,0,282.64416,0,,,,,,,,,,
0,28.724,2.304985972,10.02,0,825.068176,0,287.81448,0,,,,,,,,,,
0,28.724,2.262333904,9.61,0,825.068176,0,276.03764,0,,,,,,,,,,
0,28.724,2.375208756,10.75,0,825.068176,0,308.783,0,,,,,,,,,,
0,28.724,3.177117596,23.98,0,825.068176,0,688.80152,0,,,,,,,,,,
0,28.724,2.596114534,13.41,0,825.068176,0,385.18884,0,,,,,,,,,,
0,28.724,2.609835463,13.6,0,825.068176,0,390.6464,0,,,,,,,,,,
0,28.724,2.531573757,12.57,0,825.068176,0,361.06068,0,,,,,,,,,,
0,28.724,2.699984936,14.88,0,825.068176,0,427.41312,0,,,,,,,,,,
0,28.724,2.610412669,13.6,0,825.068176,0,390.6464,0,,,,,,,,,,
0,28.724,1.93387068,6.92,0,825.068176,0,198.77008,0,,,,,,,,,,
0,28.724,2.459202498,11.7,0,825.068176,0,336.0708,0,,,,,,,,,,
0,28.724,2.165583275,8.72,0,825.068176,0,250.47328,0,,,,,,,,,,
0,28.724,2.744867686,15.56,0,825.068176,0,446.94544,0,,,,,,,,,,
0,28.724,2.270566289,9.68,0,825.068176,0,278.04832,0,,,,,,,,,,
0,28.724,2.630628552,13.88,0,825.068176,0,398.68912,0,,,,,,,,,,
0,28.724,2.593600168,13.38,0,825.068176,0,384.32712,0,,,,,,,,,,
0,28.724,2.870292012,17.64,0,825.068176,0,506.69136,0,,,,,,,,,,
0,28.724,1.931668124,6.9,0,825.068176,0,198.1956,0,,,,,,,,,,
0,28.724,2.303724821,10.01,0,825.068176,0,287.52724,0,,,,,,,,,,
0,28.724,2.713073305,15.08,0,825.068176,0,433.15792,0,,,,,,,,,,
0,28.724,2.222931633,9.23,0,825.068176,0,265.12252,0,,,,,,,,,,
0,28.724,2.204713187,9.07,0,825.068176,0,260.52668,0,,,,,,,,,,
0,28.724,2.806771835,16.56,0,825.068176,0,475.66944,0,,,,,,,,,,
0,28.724,2.522621742,12.46,0,825.068176,0,357.90104,0,,,,,,,,,,
0,28.724,2.23411791,9.34,0,825.068176,0,268.28216,0,,,,,,,,,,
0,28.724,2.809460361,16.6,0,825.068176,0,476.8184,0,,,,,,,,,,
0,28.724,2.137346353,8.48,0,825.068176,0,243.57952,0,,,,,,,,,,
0,28.724,2.230124809,9.3,0,825.068176,0,267.1332,0,,,,,,,,,,
0,28.724,2.359276592,10.58,0,825.068176,0,303.89992,0,,,,,,,,,,
0,28.724,2.253146646,9.52,0,825.068176,0,273.45248,0,,,,,,,,,,
0,28.724,2.650030905,14.15,0,825.068176,0,406.4446,0,,,,,,,,,,
0,28.724,2.393759272,10.95,0,825.068176,0,314.5278,0,,,,,,,,,,
0,28.724,2.596338949,13.41,0,825.068176,0,385.18884,0,,,,,,,,,,
0,28.724,2.345771831,10.44,0,825.068176,0,299.87856,0,,,,,,,,,,
0,28.724,2.413014219,11.17,0,825.068176,0,320.84708,0,,,,,,,,,,
0,28.724,2.485474229,12.01,0,825.068176,0,344.97524,0,,,,,,,,,,
0,28.724,2.46071734,11.71,0,825.068176,0,336.35804,0,,,,,,,,,,
0,28.724,2.196268364,8.99,0,825.068176,0,258.22876,0,,,,,,,,,,
0,28.724,2.280323629,9.78,0,825.068176,0,280.92072,0,,,,,,,,,,
0,28.724,2.473408002,11.86,0,825.068176,0,340.66664,0,,,,,,,,,,
0,28.724,2.567275113,13.03,0,825.068176,0,374.27372,0,,,,,,,,,,
0,28.724,2.508564244,12.29,0,825.068176,0,353.01796,0,,,,,,,,,,
0,28.724,2.398345652,11,0,825.068176,0,315.964,0,,,,,,,,,,
0,28.724,2.727218785,15.29,0,825.068176,0,439.18996,0,,,,,,,,,,
0,28.724,2.807509709,16.57,0,825.068176,0,475.95668,0,,,,,,,,,,
0,28.724,2.449790026,11.59,0,825.068176,0,332.91116,0,,,,,,,,,,
0,28.724,2.140702612,8.51,0,825.068176,0,244.44124,0,,,,,,,,,,
0,28.724,2.524641712,12.49,0,825.068176,0,358.76276,0,,,,,,,,,,
0,28.724,2.407081611,11.1,0,825.068176,0,318.8364,0,,,,,,,,,,
0,28.724,2.480275401,11.94,0,825.068176,0,342.96456,0,,,,,,,,,,
0,28.724,2.459439374,11.7,0,825.068176,0,336.0708,0,,,,,,,,,,
0,28.724,2.587893901,13.3,0,825.068176,0,382.0292,0,,,,,,,,,,
0,28.724,2.591785193,13.35,0,825.068176,0,383.4654,0,,,,,,,,,,
0,28.724,2.378206878,10.79,0,825.068176,0,309.93196,0,,,,,,,,,,
0,28.724,2.214287012,9.15,0,825.068176,0,262.8246,0,,,,,,,,,,
0,28.724,2.204488266,9.07,0,825.068176,0,260.52668,0,,,,,,,,,,
0,28.724,2.080691445,8.01,0,825.068176,0,230.07924,0,,,,,,,,,,
0,28.724,2.458924676,11.69,0,825.068176,0,335.78356,0,,,,,,,,,,
0,28.724,2.266406937,9.64,0,825.068176,0,276.89936,0,,,,,,,,,,
0,28.724,2.433108666,11.39,0,825.068176,0,327.16636,0,,,,,,,,,,
0,28.724,2.519644715,12.42,0,825.068176,0,356.75208,0,,,,,,,,,,
0,28.724,2.484048326,11.99,0,825.068176,0,344.40076,0,,,,,,,,,,
0,28.724,2.146962886,8.56,0,825.068176,0,245.87744,0,,,,,,,,,,
0,28.724,2.190551174,8.94,0,825.068176,0,256.79256,0,,,,,,,,,,
0,28.724,2.378196501,10.79,0,825.068176,0,309.93196,0,,,,,,,,,,
0,28.724,2.246348935,9.45,0,825.068176,0,271.4418,0,,,,,,,,,,
0,28.724,2.838760055,17.09,0,825.068176,0,490.89316,0,,,,,,,,,,
0,28.724,2.851963197,17.32,0,825.068176,0,497.49968,0,,,,,,,,,,
0,28.724,2.495194539,12.12,0,825.068176,0,348.13488,0,,,,,,,,,,
0,28.724,2.722838577,15.22,0,825.068176,0,437.17928,0,,,,,,,,,,
0,28.724,2.531211832,12.57,0,825.068176,0,361.06068,0,,,,,,,,,,
0,28.724,2.413994309,11.18,0,825.068176,0,321.13432,0,,,,,,,,,,
0,28.724,2.514805752,12.36,0,825.068176,0,355.02864,0,,,,,,,,,,
0,28.724,2.55802603,12.91,0,825.068176,0,370.82684,0,,,,,,,,,,
0,28.724,2.175501198,8.81,0,825.068176,0,253.05844,0,,,,,,,,,,
0,28.724,2.433142489,11.39,0,825.068176,0,327.16636,0,,,,,,,,,,
0,28.724,2.283561991,9.81,0,825.068176,0,281.78244,0,,,,,,,,,,
0,28.724,2.385626426,10.87,0,825.068176,0,312.22988,0,,,,,,,,,,
0,28.724,2.813095029,16.66,0,825.068176,0,478.54184,0,,,,,,,,,,
0,28.724,2.694814064,14.8,0,825.068176,0,425.1152,0,,,,,,,,,,
0,28.724,2.295259992,9.93,0,825.068176,0,285.22932,0,,,,,,,,,,
0,28.724,2.121026954,8.34,0,825.068176,0,239.55816,0,,,,,,,,,,
0,28.724,2.147134925,8.56,0,825.068176,0,245.87744,0,,,,,,,,,,
0,28.724,2.418344287,11.23,0,825.068176,0,322.57052,0,,,,,,,,,,
0,28.724,2.795591202,16.37,0,825.068176,0,470.21188,0,,,,,,,,,,
0,28.724,2.43640778,11.43,0,825.068176,0,328.31532,0,,,,,,,,,,
0,28.724,1.983992601,7.27,0,825.068176,0,208.82348,0,,,,,,,,,,
0,28.724,2.148314068,8.57,0,825.068176,0,246.16468,0,,,,,,,,,,
0,28.724,2.289847286,9.87,0,825.068176,0,283.50588,0,,,,,,,,,,
0,28.724,2.56612464,13.02,0,825.068176,0,373.98648,0,,,,,,,,,,
0,28.724,2.562554887,12.97,0,825.068176,0,372.55028,0,,,,,,,,,,
0,28.724,2.661712536,14.32,0,825.068176,0,411.32768,0,,,,,,,,,,
0,47.214,2.246472716,9.45,0,2229.161796,0,446.1723,0,,,,,,,,,,
0,47.214,2.187861065,8.92,0,2229.161796,0,421.14888,0,,,,,,,,,,
0,47.214,2.305812247,10.03,0,2229.161796,0,473.55642,0,,,,,,,,,,
0,47.214,1.883571325,6.58,0,2229.161796,0,310.66812,0,,,,,,,,,,
0,47.214,2.064910533,7.88,0,2229.161796,0,372.04632,0,,,,,,,,,,
0,47.214,2.457447319,11.67,0,2229.161796,0,550.98738,0,,,,,,,,,,
0,47.214,2.456066451,11.66,0,2229.161796,0,550.51524,0,,,,,,,,,,
0,47.214,2.310799914,10.08,0,2229.161796,0,475.91712,0,,,,,,,,,,
0,47.214,2.28083476,9.78,0,2229.161796,0,461.75292,0,,,,,,,,,,
0,47.214,2.292154552,9.9,0,2229.161796,0,467.4186,0,,,,,,,,,,
0,47.214,2.262050403,9.6,0,2229.161796,0,453.2544,0,,,,,,,,,,
0,47.214,2.727239752,15.29,0,2229.161796,0,721.90206,0,,,,,,,,,,
0,47.214,2.678968732,14.57,0,2229.161796,0,687.90798,0,,,,,,,,,,
0,47.214,2.433235139,11.4,0,2229.161796,0,538.2396,0,,,,,,,,,,
0,47.214,2.156871036,8.64,0,2229.161796,0,407.92896,0,,,,,,,,,,
0,47.214,2.256815831,9.55,0,2229.161796,0,450.8937,0,,,,,,,,,,
0,47.214,2.650981186,14.17,0,2229.161796,0,669.02238,0,,,,,,,,,,
0,47.214,2.468051349,11.8,0,2229.161796,0,557.1252,0,,,,,,,,,,
0,47.214,2.333478327,10.31,0,2229.161796,0,486.77634,0,,,,,,,,,,
0,47.214,1.964210308,7.13,0,2229.161796,0,336.63582,0,,,,,,,,,,
0,47.214,2.506020416,12.26,0,2229.161796,0,578.84364,0,,,,,,,,,,
0,47.214,2.428586953,11.34,0,2229.161796,0,535.40676,0,,,,,,,,,,
0,47.214,2.055405017,7.81,0,2229.161796,0,368.74134,0,,,,,,,,,,
0,47.214,2.070951426,7.93,0,2229.161796,0,374.40702,0,,,,,,,,,,
0,47.214,2.280441505,9.78,0,2229.161796,0,461.75292,0,,,,,,,,,,
0,47.214,2.080982369,8.01,0,2229.161796,0,378.18414,0,,,,,,,,,,
0,47.214,2.056943562,7.82,0,2229.161796,0,369.21348,0,,,,,,,,,,
0,47.214,2.268952496,9.67,0,2229.161796,0,456.55938,0,,,,,,,,,,
0,47.214,2.251680821,9.5,0,2229.161796,0,448.533,0,,,,,,,,,,
0,47.214,2.141614302,8.51,0,2229.161796,0,401.79114,0,,,,,,,,,,
0,47.214,2.25643378,9.55,0,2229.161796,0,450.8937,0,,,,,,,,,,
0,47.214,2.177301693,8.82,0,2229.161796,0,416.42748,0,,,,,,,,,,
0,47.214,1.974995781,7.21,0,2229.161796,0,340.41294,0,,,,,,,,,,
0,47.214,2.426607102,11.32,0,2229.161796,0,534.46248,0,,,,,,,,,,
0,47.214,2.319643361,10.17,0,2229.161796,0,480.16638,0,,,,,,,,,,
0,47.214,2.392522336,10.94,0,2229.161796,0,516.52116,0,,,,,,,,,,
0,47.214,2.261896736,9.6,0,2229.161796,0,453.2544,0,,,,,,,,,,
0,47.214,1.96385388,7.13,0,2229.161796,0,336.63582,0,,,,,,,,,,
0,47.214,2.484330558,11.99,0,2229.161796,0,566.09586,0,,,,,,,,,,
0,47.214,2.301742816,9.99,0,2229.161796,0,471.66786,0,,,,,,,,,,
0,47.214,2.185460702,8.89,0,2229.161796,0,419.73246,0,,,,,,,,,,
0,47.214,2.299982729,9.97,0,2229.161796,0,470.72358,0,,,,,,,,,,
0,47.214,2.165802035,8.72,0,2229.161796,0,411.70608,0,,,,,,,,,,
0,47.214,2.543326837,12.72,0,2229.161796,0,600.56208,0,,,,,,,,,,
0,47.214,2.216269606,9.17,0,2229.161796,0,432.95238,0,,,,,,,,,,
0,47.214,2.06006428,7.85,0,2229.161796,0,370.6299,0,,,,,,,,,,
0,47.214,2.142603609,8.52,0,2229.161796,0,402.26328,0,,,,,,,,,,
0,47.214,1.886517682,6.6,0,2229.161796,0,311.6124,0,,,,,,,,,,
0,47.214,2.240482129,9.4,0,2229.161796,0,443.8116,0,,,,,,,,,,
0,47.214,2.118041007,8.31,0,2229.161796,0,392.34834,0,,,,,,,,,,
0,47.214,2.19103774,8.94,0,2229.161796,0,422.09316,0,,,,,,,,,,
0,47.214,2.149856453,8.58,0,2229.161796,0,405.09612,0,,,,,,,,,,
0,47.214,2.19100932,8.94,0,2229.161796,0,422.09316,0,,,,,,,,,,
0,47.214,2.326915194,10.25,0,2229.161796,0,483.9435,0,,,,,,,,,,
0,47.214,2.26018005,9.58,0,2229.161796,0,452.31012,0,,,,,,,,,,
0,47.214,2.138943455,8.49,0,2229.161796,0,400.84686,0,,,,,,,,,,
0,47.214,2.282013655,9.8,0,2229.161796,0,462.6972,0,,,,,,,,,,
0,47.214,1.959958073,7.1,0,2229.161796,0,335.2194,0,,,,,,,,,,
0,47.214,2.398183157,11,0,2229.161796,0,519.354,0,,,,,,,,,,
0,47.214,2.191855627,8.95,0,2229.161796,0,422.5653,0,,,,,,,,,,
0,47.214,2.112167627,8.27,0,2229.161796,0,390.45978,0,,,,,,,,,,
0,47.214,1.846921802,6.34,0,2229.161796,0,299.33676,0,,,,,,,,,,
0,47.214,2.485786051,12.01,0,2229.161796,0,567.04014,0,,,,,,,,,,
0,47.214,2.228696337,9.29,0,2229.161796,0,438.61806,0,,,,,,,,,,
0,47.214,2.274530191,9.72,0,2229.161796,0,458.92008,0,,,,,,,,,,
0,47.214,2.351687869,10.5,0,2229.161796,0,495.747,0,,,,,,,,,,
0,47.214,2.291907203,9.89,0,2229.161796,0,466.94646,0,,,,,,,,,,
0,47.214,2.364891977,10.64,0,2229.161796,0,502.35696,0,,,,,,,,,,
0,47.214,2.210654333,9.12,0,2229.161796,0,430.59168,0,,,,,,,,,,
0,47.214,2.289703066,9.87,0,2229.161796,0,466.00218,0,,,,,,,,,,
0,47.214,2.423906632,11.29,0,2229.161796,0,533.04606,0,,,,,,,,,,
0,47.214,2.20807349,9.1,0,2229.161796,0,429.6474,0,,,,,,,,,,
0,47.214,2.23336457,9.33,0,2229.161796,0,440.50662,0,,,,,,,,,,
0,47.214,2.380870945,10.81,0,2229.161796,0,510.38334,0,,,,,,,,,,
0,47.214,2.362645647,10.62,0,2229.161796,0,501.41268,0,,,,,,,,,,
0,47.214,2.083004391,8.03,0,2229.161796,0,379.12842,0,,,,,,,,,,
0,47.214,2.20085978,9.03,0,2229.161796,0,426.34242,0,,,,,,,,,,
0,47.214,2.598389263,13.44,0,2229.161796,0,634.55616,0,,,,,,,,,,
0,47.214,2.411614653,11.15,0,2229.161796,0,526.4361,0,,,,,,,,,,
0,47.214,2.192061564,8.95,0,2229.161796,0,422.5653,0,,,,,,,,,,
0,47.214,2.395412814,10.97,0,2229.161796,0,517.93758,0,,,,,,,,,,
0,47.214,2.320058134,10.18,0,2229.161796,0,480.63852,0,,,,,,,,,,
0,47.214,2.183935194,8.88,0,2229.161796,0,419.26032,0,,,,,,,,,,
0,47.214,2.309044835,10.06,0,2229.161796,0,474.97284,0,,,,,,,,,,
0,47.214,1.946937199,7.01,0,2229.161796,0,330.97014,0,,,,,,,,,,
0,47.214,2.332425918,10.3,0,2229.161796,0,486.3042,0,,,,,,,,,,
0,47.214,2.48071762,11.95,0,2229.161796,0,564.2073,0,,,,,,,,,,
0,47.214,2.271383911,9.69,0,2229.161796,0,457.50366,0,,,,,,,,,,
0,47.214,2.176186104,8.81,0,2229.161796,0,415.95534,0,,,,,,,,,,
0,47.214,2.157341155,8.65,0,2229.161796,0,408.4011,0,,,,,,,,,,
0,47.214,2.629124777,13.86,0,2229.161796,0,654.38604,0,,,,,,,,,,
0,47.214,2.403510607,11.06,0,2229.161796,0,522.18684,0,,,,,,,,,,
0,47.214,2.624593654,13.8,0,2229.161796,0,651.5532,0,,,,,,,,,,
0,47.214,2.595954874,13.41,0,2229.161796,0,633.13974,0,,,,,,,,,,
0,47.214,2.218310971,9.19,0,2229.161796,0,433.89666,0,,,,,,,,,,
0,47.214,2.175548841,8.81,0,2229.161796,0,415.95534,0,,,,,,,,,,
0,47.214,2.116342722,8.3,0,2229.161796,0,391.8762,0,,,,,,,,,,
0,47.214,1.897524342,6.67,0,2229.161796,0,314.91738,0,,,,,,,,,,
0,47.214,2.332932287,10.31,0,2229.161796,0,486.77634,0,,,,,,,,,,
0,47.214,2.252077545,9.51,0,2229.161796,0,449.00514,0,,,,,,,,,,
0,35.295,2.432709588,11.39,0,1245.737025,0,402.01005,0,,,,,,,,,,
0,35.295,2.604701597,13.53,0,1245.737025,0,477.54135,0,,,,,,,,,,
0,35.295,2.324263206,10.22,0,1245.737025,0,360.7149,0,,,,,,,,,,
0,35.295,2.208690127,9.1,0,1245.737025,0,321.1845,0,,,,,,,,,,
0,35.295,2.27765615,9.75,0,1245.737025,0,344.12625,0,,,,,,,,,,
0,35.295,1.99287906,7.34,0,1245.737025,0,259.0653,0,,,,,,,,,,
0,35.295,2.31552024,10.13,0,1245.737025,0,357.53835,0,,,,,,,,,,
0,35.295,2.291328959,9.89,0,1245.737025,0,349.06755,0,,,,,,,,,,
0,35.295,2.309972242,10.07,0,1245.737025,0,355.42065,0,,,,,,,,,,
0,35.295,2.50057368,12.19,0,1245.737025,0,430.24605,0,,,,,,,,,,
0,35.295,2.053397684,7.79,0,1245.737025,0,274.94805,0,,,,,,,,,,
0,35.295,2.226468373,9.27,0,1245.737025,0,327.18465,0,,,,,,,,,,
0,35.295,2.198354092,9.01,0,1245.737025,0,318.00795,0,,,,,,,,,,
0,35.295,2.314893885,10.12,0,1245.737025,0,357.1854,0,,,,,,,,,,
0,35.295,2.333079721,10.31,0,1245.737025,0,363.89145,0,,,,,,,,,,
0,35.295,2.242914775,9.42,0,1245.737025,0,332.4789,0,,,,,,,,,,
0,35.295,2.084138041,8.04,0,1245.737025,0,283.7718,0,,,,,,,,,,
0,35.295,1.950703535,7.03,0,1245.737025,0,248.12385,0,,,,,,,,,,
0,35.295,2.387658362,10.89,0,1245.737025,0,384.36255,0,,,,,,,,,,
0,35.295,1.948704645,7.02,0,1245.737025,0,247.7709,0,,,,,,,,,,
0,35.295,2.597884883,13.44,0,1245.737025,0,474.3648,0,,,,,,,,,,
0,35.295,2.627853301,13.84,0,1245.737025,0,488.4828,0,,,,,,,,,,
0,35.295,2.185215852,8.89,0,1245.737025,0,313.77255,0,,,,,,,,,,
0,35.295,2.305230494,10.03,0,1245.737025,0,354.00885,0,,,,,,,,,,
0,35.295,1.989611476,7.31,0,1245.737025,0,258.00645,0,,,,,,,,,,
0,35.295,1.811560783,6.12,0,1245.737025,0,216.0054,0,,,,,,,,,,
0,35.295,2.2670888,9.65,0,1245.737025,0,340.59675,0,,,,,,,,,,
0,35.295,2.10933446,8.24,0,1245.737025,0,290.8308,0,,,,,,,,,,
0,35.295,2.380977808,10.82,0,1245.737025,0,381.8919,0,,,,,,,,,,
0,35.295,2.370268924,10.7,0,1245.737025,0,377.6565,0,,,,,,,,,,
0,35.295,2.19360987,8.97,0,1245.737025,0,316.59615,0,,,,,,,,,,
0,35.295,2.08529767,8.05,0,1245.737025,0,284.12475,0,,,,,,,,,,
0,35.295,2.073149851,7.95,0,1245.737025,0,280.59525,0,,,,,,,,,,
0,35.295,2.609343279,13.59,0,1245.737025,0,479.65905,0,,,,,,,,,,
0,35.295,2.205956359,9.08,0,1245.737025,0,320.4786,0,,,,,,,,,,
0,35.295,2.4697627,11.82,0,1245.737025,0,417.1869,0,,,,,,,,,,
0,35.295,2.247479564,9.46,0,1245.737025,0,333.8907,0,,,,,,,,,,
0,35.295,2.063820324,7.88,0,1245.737025,0,278.1246,0,,,,,,,,,,
0,35.295,2.206698825,9.09,0,1245.737025,0,320.83155,0,,,,,,,,,,
0,35.295,2.313185108,10.11,0,1245.737025,0,356.83245,0,,,,,,,,,,
0,35.295,2.264307794,9.62,0,1245.737025,0,339.5379,0,,,,,,,,,,
0,35.295,2.345041893,10.43,0,1245.737025,0,368.12685,0,,,,,,,,,,
0,35.295,2.410340072,11.14,0,1245.737025,0,393.1863,0,,,,,,,,,,
0,35.295,2.319972739,10.18,0,1245.737025,0,359.3031,0,,,,,,,,,,
0,35.295,2.146823065,8.56,0,1245.737025,0,302.1252,0,,,,,,,,,,
0,35.295,2.091986411,8.1,0,1245.737025,0,285.8895,0,,,,,,,,,,
0,35.295,2.625345489,13.81,0,1245.737025,0,487.42395,0,,,,,,,,,,
0,35.295,2.3694967,10.69,0,1245.737025,0,377.30355,0,,,,,,,,,,
0,35.295,2.38866048,10.9,0,1245.737025,0,384.7155,0,,,,,,,,,,
